date,type,value
05-12-19 14:48:06,1,1583
05-12-19 14:48:08,2,4452
05-12-19 14:48:08,3,1573
05-12-19 14:48:09,2,4139
05-12-19 14:48:18,1,4205
05-12-19 14:48:19,1,3674
05-12-19 14:48:19,1,3432
05-12-19 14:48:21,1,2352
05-12-19 14:48:22,4,3229
05-12-19 14:48:26,1,4088
05-12-19 14:48:27,2,4507
05-12-19 14:48:27,2,4023
05-12-19 14:48:32,1,3266
05-12-19 14:48:44,1,2228
05-12-19 14:48:45,1,4512
05-12-19 14:48:49,1,1554
05-12-19 14:48:49,3,4512
05-12-19 14:48:50,4,4477
05-12-19 14:49:01,1,1589
05-12-19 14:49:09,2,3950
05-12-19 14:49:11,1,2958
05-12-19 14:49:12,4,1684
05-12-19 14:49:13,3,1696
05-12-19 14:49:19,3,1712
05-12-19 14:49:30,2,1680
05-12-19 14:49:31,2,4324
05-12-19 14:49:32,2,3983
05-12-19 14:49:48,1,1506
05-12-19 14:49:52,1,3916
05-12-19 14:49:54,1,4525
05-12-19 14:49:55,1,1569
05-12-19 14:49:57,1,4323
05-12-19 14:49:59,3,2382
05-12-19 14:50:05,1,1681
05-12-19 14:50:18,2,1554
05-12-19 14:50:27,1,4452
05-12-19 14:50:41,4,1570
05-12-19 14:50:44,1,2826
05-12-19 14:50:45,3,1591
05-12-19 14:50:48,4,1689
05-12-19 14:50:57,3,1593
05-12-19 14:50:58,3,4420
05-12-19 14:51:01,1,3083
05-12-19 14:51:02,3,4310
05-12-19 14:51:03,1,4290
05-12-19 14:51:06,1,2260
05-12-19 14:51:13,1,1566
05-12-19 14:51:13,1,2380
05-12-19 14:51:16,1,4430
05-12-19 14:51:19,2,4554
05-12-19 14:51:20,1,3935
05-12-19 14:51:22,2,1626
05-12-19 14:51:24,2,3556
05-12-19 14:51:27,1,4565
05-12-19 14:51:31,2,1575
05-12-19 14:51:33,3,1670
05-12-19 14:51:34,2,1580
05-12-19 14:51:38,1,3513
05-12-19 14:51:40,2,3921
05-12-19 14:51:41,1,3923
05-12-19 14:51:42,2,1708
05-12-19 14:51:43,2,1922
05-12-19 14:51:54,3,1577
05-12-19 14:51:59,1,3922
05-12-19 14:51:59,4,4445
05-12-19 14:52:01,1,1566
05-12-19 14:52:05,2,4403
05-12-19 14:52:07,1,4525
05-12-19 14:52:07,2,1704
05-12-19 14:52:07,1,4218
05-12-19 14:52:07,4,4494
05-12-19 14:52:15,1,4217
05-12-19 14:52:17,1,2063
05-12-19 14:52:18,1,4565
05-12-19 14:52:18,3,2195
05-12-19 14:52:19,2,4499
05-12-19 14:52:20,2,3629
05-12-19 14:52:23,4,3472
05-12-19 14:52:25,1,1949
05-12-19 14:52:37,3,4462
05-12-19 14:52:38,2,1695
05-12-19 14:52:43,2,1804
05-12-19 14:52:45,1,4536
05-12-19 14:52:45,1,1559
05-12-19 14:52:46,1,1560
05-12-19 14:52:48,4,1711
05-12-19 14:52:55,1,3152
05-12-19 14:52:56,1,4505
05-12-19 14:52:59,1,1565
05-12-19 14:53:15,2,4536
05-12-19 14:53:16,1,1531
05-12-19 14:53:17,3,3372
05-12-19 14:53:17,2,4572
05-12-19 14:53:19,3,1570
05-12-19 14:53:21,4,2573
05-12-19 14:53:23,4,3044
05-12-19 14:53:24,3,1655
05-12-19 14:53:27,1,4557
05-12-19 14:53:31,1,4561
05-12-19 14:53:31,4,2182
05-12-19 14:53:33,1,2843
05-12-19 14:53:35,2,1747
05-12-19 14:53:39,1,2157
05-12-19 14:53:42,2,2125
05-12-19 14:53:42,2,1575
05-12-19 14:54:00,1,4452
05-12-19 14:54:01,2,2011
05-12-19 14:54:13,2,4563
05-12-19 14:54:15,4,4188
05-12-19 14:54:18,2,1790
05-12-19 14:54:24,1,2328
05-12-19 14:54:29,2,2922
05-12-19 14:54:29,2,3626
05-12-19 14:54:33,1,3921
05-12-19 14:54:35,1,4472
05-12-19 14:54:36,1,4457
05-12-19 14:54:43,4,1740
05-12-19 14:54:44,2,4540
05-12-19 14:54:46,1,4348
05-12-19 14:54:48,1,1656
05-12-19 14:54:51,1,3536
05-12-19 14:54:55,4,1669
05-12-19 14:54:57,2,2181
05-12-19 14:54:58,4,3432
05-12-19 14:54:59,1,1570
05-12-19 14:55:04,2,3261
05-12-19 14:55:08,3,4432
05-12-19 14:55:12,2,3218
05-12-19 14:55:13,2,3223
05-12-19 14:55:17,4,3464
05-12-19 14:55:18,4,3058
05-12-19 14:55:23,3,1673
05-12-19 14:55:25,1,1617
05-12-19 14:55:28,1,3223
05-12-19 14:55:31,1,4420
05-12-19 14:55:31,4,1871
05-12-19 14:55:32,4,3306
05-12-19 14:55:43,4,1662
05-12-19 14:55:47,1,3907
05-12-19 14:55:57,2,3257
05-12-19 14:55:58,4,3748
05-12-19 14:56:02,4,2920
05-12-19 14:56:04,4,4380
05-12-19 14:56:06,3,2983
05-12-19 14:56:08,2,3257
05-12-19 14:56:08,2,3007
05-12-19 14:56:09,2,4305
05-12-19 14:56:11,2,3252
05-12-19 14:56:12,4,1549
05-12-19 14:56:15,2,3311
05-12-19 14:56:15,2,3197
05-12-19 14:56:15,1,1554
05-12-19 14:56:15,4,3311
05-12-19 14:56:17,4,3449
05-12-19 14:56:17,1,4162
05-12-19 14:56:19,2,3014
05-12-19 14:56:20,1,2772
05-12-19 14:56:20,1,3448
05-12-19 14:56:21,4,3918
05-12-19 14:56:22,3,3631
05-12-19 14:56:23,4,3339
05-12-19 14:56:24,1,2867
05-12-19 14:56:24,1,2255
05-12-19 14:56:25,1,4289
05-12-19 14:56:26,1,3474
05-12-19 14:56:26,3,2817
05-12-19 14:56:27,1,1663
05-12-19 14:56:27,2,3495
05-12-19 14:56:27,2,3313
05-12-19 14:56:28,2,3240
05-12-19 14:56:29,2,3378
05-12-19 14:56:29,3,3022
05-12-19 14:56:29,2,3631
05-12-19 14:56:31,1,2179
05-12-19 14:56:32,4,4348
05-12-19 14:56:33,3,3291
05-12-19 14:56:33,3,3108
05-12-19 14:56:34,2,3974
05-12-19 14:56:34,2,3475
05-12-19 14:56:34,4,3474
05-12-19 14:56:35,2,2793
05-12-19 14:56:36,2,3157
05-12-19 14:56:36,1,1542
05-12-19 14:56:37,1,3448
05-12-19 14:56:37,3,2937
05-12-19 14:56:38,2,3198
05-12-19 14:56:40,2,3301
05-12-19 14:56:40,2,4509
05-12-19 14:56:43,2,4519
05-12-19 14:56:44,2,3299
05-12-19 14:56:44,4,3496
05-12-19 14:56:44,1,3104
05-12-19 14:56:45,4,4488
05-12-19 14:56:46,2,3449
05-12-19 14:56:48,4,3342
05-12-19 14:56:48,4,1565
05-12-19 14:56:50,2,2966
05-12-19 14:56:51,1,2970
05-12-19 14:56:51,3,3561
05-12-19 14:56:51,1,3022
05-12-19 14:56:51,2,3449
05-12-19 14:56:54,1,3390
05-12-19 14:56:54,3,3448
05-12-19 14:56:55,4,3390
05-12-19 14:56:56,1,1719
05-12-19 14:56:58,1,1602
05-12-19 14:56:58,3,3561
05-12-19 14:56:58,2,4038
05-12-19 14:57:00,2,3415
05-12-19 14:57:00,2,3138
05-12-19 14:57:00,4,3310
05-12-19 14:57:00,2,2971
05-12-19 14:57:00,2,3140
05-12-19 14:57:00,1,3448
05-12-19 14:57:04,1,3449
05-12-19 14:57:04,2,3474
05-12-19 14:57:04,2,3384
05-12-19 14:57:04,1,4476
05-12-19 14:57:04,2,2944
05-12-19 14:57:06,2,3091
05-12-19 14:57:06,2,2958
05-12-19 14:57:07,1,1558
05-12-19 14:57:07,2,3007
05-12-19 14:57:08,2,3101
05-12-19 14:57:08,2,2952
05-12-19 14:57:08,2,2959
05-12-19 14:57:08,2,2957
05-12-19 14:57:08,1,3388
05-12-19 14:57:08,1,4504
05-12-19 14:57:08,2,2944
05-12-19 14:57:11,2,3319
05-12-19 14:57:11,2,3159
05-12-19 14:57:11,2,3377
05-12-19 14:57:11,2,3144
05-12-19 14:57:11,2,3318
05-12-19 14:57:11,2,2943
05-12-19 14:57:12,2,4491
05-12-19 14:57:13,2,4492
05-12-19 14:57:14,2,3382
05-12-19 14:57:14,1,2786
05-12-19 14:57:14,2,3376
05-12-19 14:57:15,1,1679
05-12-19 14:57:15,1,3124
05-12-19 14:57:16,1,4491
05-12-19 14:57:17,2,3318
05-12-19 14:57:17,1,3058
05-12-19 14:57:17,2,3376
05-12-19 14:57:17,2,2946
05-12-19 14:57:17,2,3391
05-12-19 14:57:17,2,2784
05-12-19 14:57:17,2,3377
05-12-19 14:57:17,2,3319
05-12-19 14:57:18,2,2909
05-12-19 14:57:19,2,3309
05-12-19 14:57:19,2,2958
05-12-19 14:57:19,2,2949
05-12-19 14:57:19,2,2947
05-12-19 14:57:19,2,2957
05-12-19 14:57:19,2,3310
05-12-19 14:57:22,2,3145
05-12-19 14:57:22,2,3343
05-12-19 14:57:22,2,2796
05-12-19 14:57:22,2,2940
05-12-19 14:57:22,2,2942
05-12-19 14:57:22,2,2795
05-12-19 14:57:22,2,2945
05-12-19 14:57:22,2,2947
05-12-19 14:57:22,2,2822
05-12-19 14:57:22,2,3311
05-12-19 14:57:23,3,3208
05-12-19 14:57:25,3,3147
05-12-19 14:57:25,3,1686
05-12-19 14:57:25,1,2933
05-12-19 14:57:26,1,3778
05-12-19 14:57:26,4,3317
05-12-19 14:57:27,2,3311
05-12-19 14:57:27,2,2988
05-12-19 14:57:27,2,3307
05-12-19 14:57:28,2,3311
05-12-19 14:57:28,1,2943
05-12-19 14:57:28,2,3310
05-12-19 14:57:28,2,3317
05-12-19 14:57:35,2,3115
05-12-19 14:57:35,2,3028
05-12-19 14:57:35,2,3059
05-12-19 14:57:35,2,3120
05-12-19 14:57:35,2,3078
05-12-19 14:57:35,2,2942
05-12-19 14:57:35,3,3308
05-12-19 14:57:35,2,3020
05-12-19 14:57:35,2,2933
05-12-19 14:57:36,1,3316
05-12-19 14:57:37,2,2933
05-12-19 14:57:38,2,3122
05-12-19 14:57:38,2,3318
05-12-19 14:57:38,2,3337
05-12-19 14:57:38,2,2943
05-12-19 14:57:38,2,3105
05-12-19 14:57:38,2,3123
05-12-19 14:57:39,1,4562
05-12-19 14:57:40,2,3244
05-12-19 14:57:41,1,1545
05-12-19 14:57:41,2,3225
05-12-19 14:57:41,2,3255
05-12-19 14:57:42,2,3244
05-12-19 14:57:42,2,3318
05-12-19 14:57:42,2,3334
05-12-19 14:57:43,2,2943
05-12-19 14:57:43,2,2876
05-12-19 14:57:43,2,2942
05-12-19 14:57:44,2,2878
05-12-19 14:57:45,2,3334
05-12-19 14:57:45,3,2932
05-12-19 14:57:46,2,2942
05-12-19 14:57:46,2,2820
05-12-19 14:57:46,2,2879
05-12-19 14:57:47,3,3311
05-12-19 14:57:48,2,3389
05-12-19 14:57:49,3,2932
05-12-19 14:57:50,2,2881
05-12-19 14:57:50,2,3197
05-12-19 14:57:50,1,1541
05-12-19 14:57:51,2,3190
05-12-19 14:57:51,2,3208
05-12-19 14:57:53,4,2877
05-12-19 14:57:53,1,3307
05-12-19 14:57:54,2,2888
05-12-19 14:57:54,2,2887
05-12-19 14:57:55,2,2886
05-12-19 14:57:55,4,3260
05-12-19 14:57:56,2,2884
05-12-19 14:57:56,2,2886
05-12-19 14:57:56,2,2885
05-12-19 14:57:57,2,2887
05-12-19 14:57:57,2,2891
05-12-19 14:57:59,1,3181
05-12-19 14:57:59,3,3316
05-12-19 14:58:00,4,4555
05-12-19 14:58:00,2,4490
05-12-19 14:58:01,2,3188
05-12-19 14:58:01,2,2886
05-12-19 14:58:01,2,3265
05-12-19 14:58:01,2,3197
05-12-19 14:58:01,2,2929
05-12-19 14:58:01,2,3125
05-12-19 14:58:02,2,2942
05-12-19 14:58:02,2,3208
05-12-19 14:58:02,2,3207
05-12-19 14:58:03,2,2885
05-12-19 14:58:04,2,2886
05-12-19 14:58:04,4,4382
05-12-19 14:58:04,2,2887
05-12-19 14:58:08,2,2885
05-12-19 14:58:08,2,2873
05-12-19 14:58:10,2,3473
05-12-19 14:58:11,2,2943
05-12-19 14:58:11,2,2942
05-12-19 14:58:11,2,2937
05-12-19 14:58:11,2,3269
05-12-19 14:58:11,2,3092
05-12-19 14:58:13,2,2931
05-12-19 14:58:13,1,4139
05-12-19 14:58:13,2,2949
05-12-19 14:58:13,2,3237
05-12-19 14:58:13,4,1668
05-12-19 14:58:17,2,2874
05-12-19 14:58:18,1,2389
05-12-19 14:58:18,2,3098
05-12-19 14:58:18,2,2941
05-12-19 14:58:19,2,2725
05-12-19 14:58:19,2,2881
05-12-19 14:58:19,2,2726
05-12-19 14:58:20,2,2876
05-12-19 14:58:20,2,2882
05-12-19 14:58:23,3,2875
05-12-19 14:58:25,1,4544
05-12-19 14:58:25,2,3193
05-12-19 14:58:27,2,2888
05-12-19 14:58:27,2,3271
05-12-19 14:58:27,2,2933
05-12-19 14:58:29,2,2932
05-12-19 14:58:30,2,2927
05-12-19 14:58:31,1,4539
05-12-19 14:58:32,2,4009
05-12-19 14:58:33,2,2928
05-12-19 14:58:36,2,4553
05-12-19 14:58:37,1,1755
05-12-19 14:58:37,3,1805
05-12-19 14:58:40,2,3419
05-12-19 14:58:40,2,3420
05-12-19 14:58:40,2,3097
05-12-19 14:58:41,1,2820
05-12-19 14:58:42,2,3165
05-12-19 14:58:42,2,3418
05-12-19 14:58:42,2,3416
05-12-19 14:58:44,3,1560
05-12-19 14:58:45,2,2910
05-12-19 14:58:45,2,3318
05-12-19 14:58:45,2,2932
05-12-19 14:58:45,2,2934
05-12-19 14:58:46,2,3165
05-12-19 14:58:46,1,1572
05-12-19 14:58:47,2,2689
05-12-19 14:58:47,2,3164
05-12-19 14:58:49,2,3317
05-12-19 14:58:49,2,3124
05-12-19 14:58:49,2,3163
05-12-19 14:58:49,2,3162
05-12-19 14:58:49,2,4553
05-12-19 14:58:50,2,3164
05-12-19 14:58:50,2,3124
05-12-19 14:58:53,2,2877
05-12-19 14:58:53,2,3164
05-12-19 14:58:53,2,3165
05-12-19 14:58:57,2,3335
05-12-19 14:58:57,2,2878
05-12-19 14:58:57,2,2891
05-12-19 14:58:57,2,3163
05-12-19 14:58:57,2,3124
05-12-19 14:58:59,3,3451
05-12-19 14:59:00,2,3275
05-12-19 14:59:01,1,1666
05-12-19 14:59:02,2,2932
05-12-19 14:59:02,2,2931
05-12-19 14:59:03,2,2932
05-12-19 14:59:04,2,1661
05-12-19 14:59:05,2,3123
05-12-19 14:59:05,2,3263
05-12-19 14:59:06,2,3222
05-12-19 14:59:09,2,3119
05-12-19 14:59:09,2,3263
05-12-19 14:59:09,2,3261
05-12-19 14:59:10,2,2117
05-12-19 14:59:10,2,2117
05-12-19 14:59:10,2,4418
05-12-19 14:59:10,2,3322
05-12-19 14:59:12,3,3320
05-12-19 14:59:13,2,3263
05-12-19 14:59:13,2,3370
05-12-19 14:59:13,2,3323
05-12-19 14:59:13,2,3119
05-12-19 14:59:13,2,3117
05-12-19 14:59:13,2,3122
05-12-19 14:59:13,2,3120
05-12-19 14:59:13,2,3322
05-12-19 14:59:14,2,3321
05-12-19 14:59:14,3,4424
05-12-19 14:59:14,2,3323
05-12-19 14:59:16,2,3321
05-12-19 14:59:16,2,3123
05-12-19 14:59:16,2,3266
05-12-19 14:59:16,2,3299
05-12-19 14:59:16,2,3116
05-12-19 14:59:16,1,4450
05-12-19 14:59:16,2,3322
05-12-19 14:59:17,2,3322
05-12-19 14:59:17,2,3337
05-12-19 14:59:17,2,3301
05-12-19 14:59:17,2,2872
05-12-19 14:59:18,2,3321
05-12-19 14:59:18,2,3322
05-12-19 14:59:18,2,3300
05-12-19 14:59:18,2,3299
05-12-19 14:59:18,2,3313
05-12-19 14:59:19,2,3124
05-12-19 14:59:20,2,3299
05-12-19 14:59:22,2,3320
05-12-19 14:59:22,2,3118
05-12-19 14:59:22,2,2936
05-12-19 14:59:22,2,3106
05-12-19 14:59:22,2,3381
05-12-19 14:59:22,2,3117
05-12-19 14:59:22,2,3323
05-12-19 14:59:25,2,3299
05-12-19 14:59:25,2,3131
05-12-19 14:59:25,2,3145
05-12-19 14:59:27,2,4152
05-12-19 14:59:28,2,3147
05-12-19 14:59:28,2,3145
05-12-19 14:59:28,2,3132
05-12-19 14:59:28,3,3320
05-12-19 14:59:29,2,3151
05-12-19 14:59:31,1,2927
05-12-19 14:59:32,2,3117
05-12-19 14:59:32,2,3130
05-12-19 14:59:32,2,3148
05-12-19 14:59:33,2,3149
05-12-19 14:59:33,1,4553
05-12-19 14:59:34,3,1578
05-12-19 14:59:34,4,2503
05-12-19 14:59:34,2,3151
05-12-19 14:59:36,2,3319
05-12-19 14:59:39,1,3565
05-12-19 14:59:40,2,3129
05-12-19 14:59:40,2,3351
05-12-19 14:59:40,2,3149
05-12-19 14:59:40,2,3114
05-12-19 14:59:41,2,3145
05-12-19 14:59:43,2,3116
05-12-19 14:59:43,2,3137
05-12-19 14:59:43,3,3291
05-12-19 14:59:43,2,3136
05-12-19 14:59:45,1,3348
05-12-19 14:59:46,2,3145
05-12-19 14:59:50,2,4555
05-12-19 14:59:51,1,4274
05-12-19 14:59:51,1,1655
05-12-19 14:59:52,2,3351
05-12-19 14:59:52,1,4554
05-12-19 14:59:53,1,2790
05-12-19 14:59:53,2,3266
05-12-19 14:59:53,1,3973
05-12-19 14:59:54,2,4540
05-12-19 14:59:55,2,3376
05-12-19 14:59:55,1,1526
05-12-19 14:59:55,3,4354
05-12-19 14:59:57,1,1572
05-12-19 14:59:58,2,3351
05-12-19 14:59:59,2,3521
05-12-19 15:00:01,1,2983
05-12-19 15:00:02,1,4413
05-12-19 15:00:05,1,4557
05-12-19 15:00:08,1,3349
05-12-19 15:00:08,1,1537
05-12-19 15:00:10,4,4331
05-12-19 15:00:14,1,3616
05-12-19 15:00:20,2,3114
05-12-19 15:00:20,2,3115
05-12-19 15:00:20,1,2244
05-12-19 15:00:21,1,4553
05-12-19 15:00:25,2,3616
05-12-19 15:00:25,2,3117
05-12-19 15:00:27,1,3261
05-12-19 15:00:28,4,2549
05-12-19 15:00:37,1,3076
05-12-19 15:00:41,4,2681
05-12-19 15:00:56,1,1678
05-12-19 15:01:07,3,1650
05-12-19 15:01:08,2,3365
05-12-19 15:01:10,4,4353
05-12-19 15:01:20,2,3552
05-12-19 15:01:21,1,1558
05-12-19 15:01:22,4,1538
05-12-19 15:01:23,1,2170
05-12-19 15:01:26,1,3579
05-12-19 15:01:28,2,2869
05-12-19 15:01:30,1,1548
05-12-19 15:01:34,3,3189
05-12-19 15:01:41,2,4184
05-12-19 15:01:43,3,3394
05-12-19 15:01:46,2,4224
05-12-19 15:01:47,4,3396
05-12-19 15:01:47,4,3395
05-12-19 15:01:48,3,3394
05-12-19 15:01:50,4,3395
05-12-19 15:01:50,4,3396
05-12-19 15:01:51,2,3396
05-12-19 15:01:51,4,3396
05-12-19 15:01:51,4,3395
05-12-19 15:01:52,4,3396
05-12-19 15:01:52,3,3394
05-12-19 15:01:52,4,3394
05-12-19 15:01:53,4,3394
05-12-19 15:01:53,3,3394
05-12-19 15:01:53,1,4546
05-12-19 15:01:53,3,3394
05-12-19 15:01:54,4,3396
05-12-19 15:01:54,2,3394
05-12-19 15:01:55,3,3395
05-12-19 15:01:55,4,3395
05-12-19 15:01:55,4,3396
05-12-19 15:01:56,2,3394
05-12-19 15:01:56,2,3396
05-12-19 15:01:56,4,3395
05-12-19 15:01:58,1,1993
05-12-19 15:01:59,1,4561
05-12-19 15:02:03,1,3922
05-12-19 15:02:04,1,3731
05-12-19 15:02:09,2,3380
05-12-19 15:02:11,2,2512
05-12-19 15:02:12,2,3458
05-12-19 15:02:14,4,1710
05-12-19 15:02:16,1,4517
05-12-19 15:02:16,1,3413
05-12-19 15:02:18,3,1561
05-12-19 15:02:28,1,1582
05-12-19 15:02:30,1,1972
05-12-19 15:02:37,2,3349
05-12-19 15:02:41,1,4409
05-12-19 15:02:43,1,3444
05-12-19 15:02:47,1,1695
05-12-19 15:02:50,1,2019
05-12-19 15:02:59,1,1538
05-12-19 15:03:00,3,3587
05-12-19 15:03:01,1,4554
05-12-19 15:03:07,2,4559
05-12-19 15:03:11,2,4030
05-12-19 15:03:28,1,1662
05-12-19 15:03:30,1,1661
05-12-19 15:03:41,1,4217
05-12-19 15:03:45,1,4384
05-12-19 15:03:47,2,1667
05-12-19 15:03:51,1,1567
05-12-19 15:03:57,2,3804
05-12-19 15:04:04,1,3438
05-12-19 15:04:04,1,3225
05-12-19 15:04:05,1,4425
05-12-19 15:04:12,1,3372
05-12-19 15:04:14,1,2236
05-12-19 15:04:19,1,1754
05-12-19 15:04:24,2,3415
05-12-19 15:04:25,1,1597
05-12-19 15:04:26,2,4289
05-12-19 15:04:28,4,2855
05-12-19 15:04:29,2,4448
05-12-19 15:04:33,1,3423
05-12-19 15:04:36,2,1561
05-12-19 15:04:36,4,2176
05-12-19 15:04:46,1,2100
05-12-19 15:04:47,1,4441
05-12-19 15:04:49,1,4544
05-12-19 15:04:55,2,3442
05-12-19 15:04:55,1,4275
05-12-19 15:04:56,1,3585
05-12-19 15:04:57,4,2306
05-12-19 15:04:57,2,4423
05-12-19 15:05:01,3,4511
05-12-19 15:05:03,1,4541
05-12-19 15:05:03,1,3791
05-12-19 15:05:07,2,1541
05-12-19 15:05:13,1,1549
05-12-19 15:05:22,1,3080
05-12-19 15:05:39,1,1663
05-12-19 15:05:40,1,2184
05-12-19 15:05:42,1,2948
05-12-19 15:05:47,2,2149
05-12-19 15:05:48,3,3594
05-12-19 15:05:49,2,3194
05-12-19 15:05:55,1,4530
05-12-19 15:05:58,2,1959
05-12-19 15:06:00,4,2411
05-12-19 15:06:06,1,1545
05-12-19 15:06:06,1,4557
05-12-19 15:06:07,1,1642
05-12-19 15:06:14,1,1664
05-12-19 15:06:15,2,1649
05-12-19 15:06:18,1,4531
05-12-19 15:06:21,2,4157
05-12-19 15:06:23,1,3418
05-12-19 15:06:26,1,2360
05-12-19 15:06:38,2,3011
05-12-19 15:06:39,1,1539
05-12-19 15:06:41,1,1552
05-12-19 15:06:42,1,1564
05-12-19 15:06:42,2,1893
05-12-19 15:06:50,2,2925
05-12-19 15:06:53,1,3931
05-12-19 15:06:54,2,2936
05-12-19 15:06:56,1,2240
05-12-19 15:06:57,1,1683
05-12-19 15:06:58,2,1544
05-12-19 15:07:01,2,2867
05-12-19 15:07:02,1,1568
05-12-19 15:07:04,1,1666
05-12-19 15:07:10,2,2444
05-12-19 15:07:12,1,4539
05-12-19 15:07:13,1,3749
05-12-19 15:07:16,2,4012
05-12-19 15:07:19,1,3959
05-12-19 15:07:22,1,2938
05-12-19 15:07:26,1,1651
05-12-19 15:07:29,1,3434
05-12-19 15:07:29,4,3645
05-12-19 15:07:33,1,3391
05-12-19 15:07:35,1,3309
05-12-19 15:07:37,2,4141
05-12-19 15:07:39,2,3290
05-12-19 15:07:39,1,4546
05-12-19 15:07:40,1,1793
05-12-19 15:07:41,1,3435
05-12-19 15:07:42,2,1660
05-12-19 15:07:47,4,3652
05-12-19 15:07:52,1,4421
05-12-19 15:08:02,4,1644
05-12-19 15:08:02,2,4477
05-12-19 15:08:03,1,1539
05-12-19 15:08:04,3,3432
05-12-19 15:08:08,4,4414
05-12-19 15:08:12,1,2238
05-12-19 15:08:13,1,3902
05-12-19 15:08:13,2,4080
05-12-19 15:08:30,1,1541
05-12-19 15:08:31,1,1541
05-12-19 15:08:40,1,1650
05-12-19 15:08:52,2,1661
05-12-19 15:08:55,2,4495
05-12-19 15:08:56,1,4468
05-12-19 15:09:00,1,1641
05-12-19 15:09:05,2,2876
05-12-19 15:09:05,1,1555
05-12-19 15:09:15,1,3438
05-12-19 15:09:17,1,2166
05-12-19 15:09:18,3,1547
05-12-19 15:09:19,1,1556
05-12-19 15:09:25,4,1540
05-12-19 15:09:25,2,1545
05-12-19 15:09:25,2,1539
05-12-19 15:09:25,2,1537
05-12-19 15:09:32,1,1568
05-12-19 15:09:35,2,2476
05-12-19 15:09:37,2,1542
05-12-19 15:09:45,1,1558
05-12-19 15:09:45,1,2850
05-12-19 15:09:48,1,4547
05-12-19 15:09:51,1,1538
05-12-19 15:09:51,1,2346
05-12-19 15:09:52,2,3595
05-12-19 15:09:52,2,4431
05-12-19 15:09:53,1,1649
05-12-19 15:10:00,2,2286
05-12-19 15:10:03,1,3171
05-12-19 15:10:08,3,2802
05-12-19 15:10:11,1,2569
05-12-19 15:10:15,3,1671
05-12-19 15:10:19,1,3573
05-12-19 15:10:20,2,3125
05-12-19 15:10:24,4,2311
05-12-19 15:10:30,1,2682
05-12-19 15:10:34,1,1691
05-12-19 15:10:38,1,4314
05-12-19 15:10:41,1,1545
05-12-19 15:10:45,1,1718
05-12-19 15:10:47,1,1826
05-12-19 15:10:48,2,1670
05-12-19 15:10:49,1,3968
05-12-19 15:10:51,1,1546
05-12-19 15:10:56,3,2933
05-12-19 15:10:56,1,3906
05-12-19 15:10:58,1,2358
05-12-19 15:10:58,4,2594
05-12-19 15:11:01,2,4309
05-12-19 15:11:03,2,3478
05-12-19 15:11:07,4,2518
05-12-19 15:11:10,1,1659
05-12-19 15:11:29,1,4533
05-12-19 15:11:32,2,1542
05-12-19 15:11:34,2,1653
05-12-19 15:11:37,2,4449
05-12-19 15:11:44,4,1875
05-12-19 15:11:44,1,4535
05-12-19 15:11:45,2,2882
05-12-19 15:11:49,2,1657
05-12-19 15:11:52,1,2241
05-12-19 15:11:56,1,2346
05-12-19 15:12:00,3,1543
05-12-19 15:12:11,2,4403
05-12-19 15:12:23,1,2868
05-12-19 15:12:24,1,1544
05-12-19 15:12:26,4,1660
05-12-19 15:12:29,2,3081
05-12-19 15:12:34,2,4420
05-12-19 15:12:36,2,3666
05-12-19 15:12:38,1,4441
05-12-19 15:12:39,4,3122
05-12-19 15:12:40,1,1533
05-12-19 15:12:41,2,4546
05-12-19 15:12:50,1,4516
05-12-19 15:12:51,2,4330
05-12-19 15:12:57,1,4546
05-12-19 15:12:58,1,2233
05-12-19 15:13:06,1,4520
05-12-19 15:13:12,3,2352
05-12-19 15:13:17,3,3308
05-12-19 15:13:17,3,3998
05-12-19 15:13:19,2,3384
05-12-19 15:13:26,1,2330
05-12-19 15:13:28,3,1545
05-12-19 15:13:32,2,4045
05-12-19 15:13:37,1,1622
05-12-19 15:13:39,2,4516
05-12-19 15:13:45,1,3600
05-12-19 15:13:46,1,3885
05-12-19 15:13:49,2,4441
05-12-19 15:13:51,2,1554
05-12-19 15:13:56,1,4394
05-12-19 15:14:03,2,1543
05-12-19 15:14:05,1,1640
05-12-19 15:14:05,1,3931
05-12-19 15:14:06,2,3059
05-12-19 15:14:11,3,1537
05-12-19 15:14:11,1,1536
05-12-19 15:14:12,1,2523
05-12-19 15:14:12,1,1536
05-12-19 15:14:12,3,4547
05-12-19 15:14:12,3,1537
05-12-19 15:14:12,4,1538
05-12-19 15:14:20,1,1593
05-12-19 15:14:32,2,2240
05-12-19 15:14:34,3,2812
05-12-19 15:14:35,2,1534
05-12-19 15:14:36,4,4413
05-12-19 15:14:37,2,4331
05-12-19 15:14:49,1,3465
05-12-19 15:14:50,1,4236
05-12-19 15:14:50,1,1546
05-12-19 15:14:52,1,1601
05-12-19 15:14:59,4,3833
05-12-19 15:14:59,2,2237
05-12-19 15:15:03,4,4338
05-12-19 15:15:03,1,1645
05-12-19 15:15:08,1,1654
05-12-19 15:15:16,4,4290
05-12-19 15:15:20,2,4535
05-12-19 15:15:23,4,1640
05-12-19 15:15:31,3,4436
05-12-19 15:15:32,3,4384
05-12-19 15:15:34,1,2155
05-12-19 15:15:36,2,4079
05-12-19 15:15:38,2,3533
05-12-19 15:15:44,2,1774
05-12-19 15:15:51,2,1525
05-12-19 15:15:53,4,4149
05-12-19 15:15:53,1,4432
