date,value,type
16:57:12,4609,4
16:57:12,4335,1
16:57:18,1408,2
16:57:21,4527,1
16:57:31,1413,1
16:57:33,1420,2
16:57:34,1421,3
16:57:34,3010,4
16:57:35,1770,1
16:57:36,3767,3
16:57:39,4408,2
16:57:40,1547,2
16:57:45,4422,2
16:57:49,3733,2
16:57:53,1686,4
16:57:54,1569,1
16:57:56,4558,1
16:58:09,1412,1
16:58:10,3093,4
16:58:12,4548,1
16:58:15,1643,1
16:58:16,1565,1
16:58:16,4331,2
16:58:19,4532,1
16:58:20,1544,1
16:58:22,1794,2
16:58:24,2362,3
16:58:26,4525,2
16:58:29,3924,1
16:58:29,2573,4
16:58:32,1548,2
16:58:33,2110,1
16:58:34,1438,1
16:58:37,4473,2
16:58:51,1534,3
16:58:54,2025,4
16:58:56,3097,1
16:59:10,3003,3
16:59:14,4105,3
16:59:24,3520,2
16:59:26,4134,1
16:59:27,4077,4
16:59:28,2231,4
16:59:30,2425,1
16:59:30,1685,1
16:59:31,4531,1
16:59:37,2173,4
16:59:41,1418,1
16:59:42,1605,1
16:59:47,1439,2
16:59:54,1545,3
16:59:59,2521,1
16:59:59,1550,1
17:00:01,1536,1
17:00:02,1661,1
17:00:07,4299,1
17:00:23,4497,1
17:00:23,4416,1
17:00:24,3975,1
17:00:26,4551,2
17:00:30,1442,1
17:00:30,4578,2
17:00:32,4245,3
17:00:34,2724,4
17:00:38,2089,1
17:00:39,1542,1
17:00:42,1667,2
17:00:43,1425,1
17:00:46,4163,2
17:00:46,1619,1
17:00:46,3056,4
17:01:00,4431,1
17:01:14,1657,4
17:01:16,4433,1
17:01:17,4548,1
17:01:24,1423,1
17:01:28,4411,1
17:01:28,2585,2
17:01:31,1737,1
17:01:39,1666,4
17:01:45,1445,1
17:01:50,1553,1
17:01:52,1545,2
17:01:53,2204,2
17:01:56,1575,1
17:01:58,4544,1
17:02:04,3723,1
17:02:04,1552,3
17:02:06,2703,1
17:02:08,2325,1
17:02:15,4440,2
17:02:20,2612,4
17:02:22,4485,2
17:02:24,1431,1
17:02:26,1675,2
17:02:33,4576,1
17:02:35,4410,2
17:02:36,1538,2
17:02:40,1649,1
17:02:54,4580,1
17:03:03,1480,1
17:03:04,1536,1
17:03:06,2016,3
17:03:08,1418,1
17:03:09,1578,1
17:03:12,2237,1
17:03:12,1504,2
17:03:13,2079,1
17:03:18,4535,1
17:03:21,4554,2
17:03:22,3623,2
17:03:24,2598,2
17:03:28,3359,3
17:03:29,2561,4
17:03:33,3464,3
17:03:35,4545,1
17:03:37,4550,3
17:03:37,1663,1
17:03:39,4586,1
17:03:45,2273,1
17:03:52,4547,1
17:03:55,1545,2
17:04:01,4162,1
17:04:13,1417,2
17:04:15,1422,3
17:04:16,1560,2
17:04:17,1547,2
17:04:25,4547,1
17:04:30,4539,1
17:04:30,2700,3
17:04:31,1416,2
17:04:32,1436,1
17:04:32,1704,1
17:04:38,1556,4
17:04:42,3900,1
17:04:42,2418,4
17:04:42,1720,4
17:04:50,4545,1
17:04:51,3191,2
17:04:52,3503,2
17:05:01,1563,1
17:05:01,1608,1
17:05:04,4562,2
17:05:06,3898,1
17:05:10,3172,2
17:05:15,2462,4
17:05:26,1658,1
17:05:27,2609,1
17:05:29,4431,2
17:05:39,1556,1
17:05:42,4536,1
17:05:45,1561,1
17:05:46,1415,1
17:05:50,3961,4
17:05:59,1718,1
17:06:01,4237,1
17:06:03,1426,1
17:06:07,4294,4
17:06:13,2582,1
17:06:15,2426,1
17:06:22,2232,1
17:06:25,1787,1
17:06:29,4389,1
17:06:34,2355,4
17:06:34,4113,4
17:06:38,2895,1
17:06:39,1426,1
17:06:40,1414,1
17:06:40,1556,2
17:06:41,1432,2
17:06:45,1692,2
17:06:47,4543,1
17:06:51,4411,1
17:06:53,1416,1
17:06:54,2156,1
17:06:57,1572,1
17:07:02,4207,2
17:07:13,3480,1
17:07:13,2756,2
17:07:18,1410,1
17:07:22,4422,1
17:07:23,1571,1
17:07:29,2388,2
17:07:33,2401,4
17:07:35,4240,2
17:07:44,4126,3
17:07:45,3897,1
17:07:45,1740,1
17:07:49,4413,2
17:07:51,3591,4
17:07:52,1545,1
17:08:03,4562,1
17:08:05,4138,1
17:08:07,2947,2
17:08:11,4560,1
17:08:14,4549,3
17:08:22,3040,4
17:08:30,2477,1
17:08:37,4438,2
17:08:37,1641,1
17:08:42,1539,1
17:08:46,4501,1
17:08:48,1546,1
17:08:48,1527,1
17:08:49,4413,2
17:08:51,2502,4
17:09:00,1571,2
17:09:04,1653,1
17:09:04,2881,2
17:09:11,2836,4
17:09:11,2818,1
17:09:11,1419,2
17:09:11,4283,4
17:09:15,1426,2
17:09:20,3598,1
17:09:23,1438,1
17:09:26,4208,4
17:09:27,2304,1
17:09:27,4420,1
17:09:30,1424,1
17:09:33,4434,3
17:09:35,1424,1
17:09:48,3869,4
17:09:49,1737,1
17:09:49,4212,3
17:09:54,1727,2
17:09:58,4452,1
17:10:01,1425,1
17:10:01,1426,1
17:10:02,4548,1
17:10:04,1416,1
17:10:06,1428,2
17:10:10,1535,2
17:10:10,1418,1
17:10:13,3335,2
17:10:14,1970,1
17:10:15,3177,2
17:10:16,4571,1
17:10:18,1643,1
17:10:18,1583,1
17:10:23,1547,2
17:10:26,1538,1
17:10:28,1420,2
17:10:31,3540,4
17:10:31,1431,1
17:10:37,4539,1
17:10:38,1963,2
17:10:48,1662,1
17:10:49,1681,2
17:10:50,1417,1
17:10:52,3633,1
17:10:53,1666,1
17:10:54,1419,1
17:10:56,1653,4
17:10:56,1442,1
17:11:04,1643,1
17:11:06,3907,1
17:11:08,2413,3
17:11:09,4277,1
17:11:09,1643,1
17:11:10,4601,2
17:11:22,1732,1
17:11:26,1418,1
17:11:38,4581,2
17:11:39,1655,3
17:11:39,1996,1
17:11:42,3708,2
17:11:42,1433,1
17:11:45,2532,2
17:11:50,1656,2
17:11:54,1560,1
17:11:57,1417,1
17:11:59,1429,1
17:12:04,1993,3
17:12:05,1995,4
17:12:07,1415,2
17:12:08,1811,4
17:12:17,4563,3
17:12:18,4010,2
17:12:22,1419,1
17:12:23,4395,1
17:12:24,4557,2
17:12:39,4353,2
17:12:41,1534,2
17:12:46,4425,2
17:12:48,3090,3
17:12:50,1567,1
17:13:00,4415,2
17:13:02,4417,2
17:13:14,1735,2
17:13:16,4576,2
17:13:19,4531,3
17:13:19,1759,1
17:13:20,3967,1
17:13:24,4197,4
17:13:24,4561,2
17:13:41,1549,3
17:13:42,4126,1
17:13:43,4425,1
17:13:43,2355,2
17:13:49,1439,1
17:13:54,1427,3
17:13:59,2273,4
17:14:08,4534,2
17:14:11,1865,2
17:14:17,2546,1
17:14:18,4450,1
17:14:19,4544,1
17:14:21,1661,1
17:14:25,1673,1
17:14:25,3321,2
17:14:26,2073,2
17:14:28,3209,1
17:14:34,1680,4
17:14:34,2660,4
17:14:36,1532,1
17:14:39,1554,2
17:14:39,4432,2
17:14:40,1423,1
17:14:42,4366,1
17:14:44,2613,4
17:15:03,3837,1
17:15:08,1547,1
17:15:09,2025,1
17:15:12,4599,1
17:15:13,2367,2
17:15:15,2023,1
17:15:20,3478,1
17:15:25,1548,2
17:15:26,4578,2
17:15:27,2053,4
17:15:33,3923,1
17:15:37,4435,2
17:15:37,4423,2
17:15:39,2236,2
17:15:40,1836,1
17:15:42,4389,1
17:15:46,4575,1
17:15:47,1425,1
17:15:53,4574,2
17:15:59,1658,2
17:16:04,4542,2
17:16:05,1688,4
17:16:09,1413,1
17:16:14,2643,1
17:16:15,3283,1
17:16:15,4550,2
17:16:17,4481,1
17:16:21,3470,1
17:16:25,1852,4
17:16:29,4434,2
17:16:30,1535,1
17:16:43,2666,2
17:16:45,2763,1
17:16:48,1567,1
17:16:52,2259,1
17:16:56,1683,1
17:16:58,1675,4
17:17:01,1567,1
17:17:03,3071,2
17:17:09,2272,1
17:17:11,3897,1
17:17:11,1577,2
17:17:19,1909,1
17:17:19,3007,1
17:17:20,1481,1
17:17:22,4405,3
17:17:31,2184,4
17:17:36,4097,2
17:17:46,1815,2
17:17:50,1971,3
17:17:51,2411,4
17:17:58,2334,2
17:18:00,4544,1
17:18:08,2118,4
17:18:09,1718,2
17:18:18,3238,1
17:18:21,1553,2
17:18:21,4151,2
17:18:21,3359,2
17:18:22,1559,1
17:18:22,1415,1
17:18:27,2788,1
17:18:27,1425,1
17:18:30,4266,1
17:18:34,2292,2
17:18:44,1421,1
17:18:46,2076,2
17:18:47,1884,4
17:18:47,1558,1
17:18:50,4547,1
17:18:52,2299,1
17:18:54,3093,2
17:18:55,4571,1
17:18:56,1659,2
17:19:03,3898,1
17:19:17,4381,1
17:19:19,2263,1
17:19:19,4496,1
17:19:19,1653,4
17:19:26,1581,1
17:19:26,4576,1
17:19:37,1415,1
17:19:41,3446,1
17:19:42,3635,1
17:19:45,4190,2
17:19:49,2240,1
17:19:54,4420,1
17:19:56,4538,1
17:19:56,4585,1
17:20:01,4211,1
17:20:03,2872,1
17:20:09,1424,1
17:20:11,4413,1
17:20:29,4444,2
17:20:29,4425,1
17:20:29,1634,1
17:20:32,2024,1
17:20:39,1418,1
17:20:44,1433,1
17:20:46,3485,1
17:20:48,1517,1
17:20:49,2313,2
17:20:50,1819,1
17:20:51,4442,2
17:20:52,1544,4
17:20:53,1547,1
17:20:55,3914,1
17:20:58,1681,1
17:21:11,1744,2
17:21:16,1422,1
17:21:18,4545,1
17:21:18,1425,1
17:21:26,3843,4
17:21:29,1560,1
17:21:33,2731,4
17:21:36,4275,1
17:21:42,1557,1
17:21:52,1686,2
17:21:53,1544,1
17:21:53,3621,4
17:21:55,3215,2
17:22:01,1684,1
17:22:03,4590,1
17:22:04,1543,2
17:22:05,4576,1
17:22:06,1555,1
17:22:07,1545,1
17:22:16,4407,1
17:22:24,4526,1
17:22:26,2777,1
17:22:26,1677,3
17:22:31,1427,2
17:22:36,1575,2
17:22:41,3179,2
17:22:42,3085,1
17:22:50,3657,2
17:23:06,2167,1
17:23:07,4438,1
17:23:11,1543,1
17:23:11,1435,1
17:23:14,4137,1
17:23:25,4569,2
17:23:28,1539,1
17:23:30,4428,2
17:23:33,2673,3
17:23:34,1491,1
17:23:35,1493,4
17:23:36,1491,1
17:23:48,3677,2
17:23:49,3995,2
17:23:50,1428,1
17:23:53,2072,1
17:23:54,4419,1
17:23:54,1653,1
17:23:56,3345,1
17:23:57,1658,2
17:23:57,4543,1
17:24:01,3773,1
17:24:07,1896,2
17:24:18,3086,4
17:24:19,1428,1
17:24:21,1428,1
17:24:26,1591,3
17:24:31,1658,2
17:24:32,4254,2
17:24:41,2268,2
17:24:52,1422,1
17:24:52,2748,4
17:24:56,4251,3
17:24:57,3013,3
17:24:58,4447,1
17:24:58,4453,1
17:25:02,1565,1
17:25:02,1571,1
17:25:05,1585,1
17:25:17,1432,3
17:25:21,1564,1
17:25:22,1557,1
17:25:23,1665,2
17:25:24,1439,1
17:25:32,3042,1
17:25:36,1438,1
17:25:42,1548,1
17:25:44,4513,1
17:25:44,1427,3
17:25:49,1567,2
17:25:57,1425,2
17:25:58,4466,3
17:25:59,4467,4
17:26:02,1655,4
17:26:12,4585,1
17:26:12,3074,2
17:26:13,1706,3
17:26:14,1429,1
17:26:16,2882,1
17:26:17,4424,2
17:26:18,3476,4
17:26:18,1573,1
17:26:22,1663,2
17:26:29,1543,1
17:26:30,4566,1
17:26:31,3441,1
17:26:33,3155,2
17:26:35,3433,1
17:26:40,1589,2
17:26:47,1755,2
17:26:51,1824,2
17:27:02,4587,1
17:27:05,3270,2
17:27:10,4569,2
17:27:18,3900,1
17:27:23,4404,1
17:27:25,4428,2
17:27:28,1552,1
17:27:29,1564,2
17:27:31,1662,2
17:27:37,4414,1
17:27:39,1930,1
17:27:47,2296,3
17:27:56,1544,1
17:27:56,4553,1
17:27:59,2726,1
17:28:02,2847,2
17:28:02,1659,1
17:28:03,1606,2
17:28:08,1685,2
17:28:12,1543,1
17:28:16,1596,1
17:28:19,1651,4
17:28:26,3490,2
17:28:30,4428,4
17:28:37,4052,1
17:28:41,3634,1
17:28:43,1419,1
17:28:50,2359,1
17:28:55,1416,2
17:28:57,4421,1
17:29:07,1434,1
17:29:07,3023,2
17:29:08,2972,1
17:29:17,4207,4
17:29:19,1744,1
17:29:20,1939,1
17:29:21,3100,3
17:29:23,3164,2
17:29:28,1442,1
17:29:30,4573,1
17:29:31,1947,1
17:29:31,4424,2
17:29:39,1671,2
17:29:39,1443,1
17:29:45,1434,2
17:29:49,4107,2
17:29:52,1554,2
17:29:53,4558,1
17:29:53,2041,2
17:29:53,1417,1
17:30:02,3707,2
17:30:03,3105,1
17:30:03,1427,1
17:30:10,1427,2
17:30:10,1427,3
17:30:13,1656,4
17:30:19,1648,1
17:30:24,1562,1
17:30:25,1559,1
17:30:25,1427,1
17:30:26,1553,2
17:30:27,1696,4
17:30:30,1421,1
17:30:35,2193,2
17:30:36,4580,1
17:30:39,4279,2
17:30:42,1418,1
17:30:46,2541,1
17:30:48,1636,1
17:30:54,4581,1
17:30:55,2771,4
17:30:55,4575,2
17:30:56,1546,3
17:30:57,1421,2
17:30:57,4128,1
17:30:58,4399,2
17:30:59,3793,2
17:31:01,4162,3
17:31:01,1658,2
17:31:02,4433,1
17:31:11,3910,4
17:31:26,4138,2
17:31:27,2675,1
17:31:31,3233,1
17:31:32,1681,1
17:31:34,3748,4
17:31:35,2013,2
17:31:38,4283,1
17:31:38,1429,1
17:31:40,1536,1
17:31:45,1418,2
17:31:47,4564,2
17:31:56,4423,1
17:32:01,2237,1
17:32:04,4457,1
17:32:07,1655,1
17:32:07,1548,2
17:32:08,4467,3
17:32:08,1546,1
17:32:09,3907,1
17:32:09,3902,2
17:32:17,3188,1
17:32:17,1799,1
17:32:19,4280,1
17:32:20,3293,1
17:32:27,4212,1
17:32:33,1582,1
17:32:34,4538,2
17:32:39,1418,1
17:32:41,1419,1
17:32:49,1648,1
17:32:49,4535,1
17:32:51,1565,1
17:32:56,4418,2
17:32:59,1422,1
17:32:59,1567,1
17:32:59,2360,3
17:33:01,1542,2
17:33:04,4408,1
17:33:06,2092,2
17:33:09,1662,3
17:33:09,1667,4
17:33:15,2603,1
17:33:16,4397,1
17:33:20,1427,1
17:33:27,2363,3
17:33:29,1671,1
17:33:30,3636,1
17:33:30,3302,4
17:33:37,3103,1
17:33:41,2196,2
17:33:54,4501,2
17:33:57,3749,1
17:34:04,3881,3
17:34:07,3979,2
17:34:10,4203,2
17:34:12,1653,4
17:34:21,4436,1
17:34:28,3900,2
17:34:29,1552,1
17:34:59,1670,1
17:35:03,2185,1
17:35:06,1539,2
17:35:10,1554,1
17:35:12,1678,3
17:35:13,1423,1
17:35:13,1566,2
17:35:19,1547,1
17:35:25,4484,2
17:35:28,2804,4
17:35:29,2949,1
17:35:31,4433,1
17:35:31,1429,1
17:35:33,3990,1
17:35:34,3996,4
17:35:38,3019,2
17:35:41,1436,1
17:35:43,1660,1
17:35:48,1434,3
17:35:52,4559,2
17:35:53,1547,3
17:35:57,2680,1
17:35:59,4420,2
17:36:01,2821,1
17:36:02,1574,1
17:36:05,3135,2
17:36:05,1423,2
17:36:05,4304,1
17:36:07,2359,1
17:36:18,3917,1
17:36:20,3371,1
17:36:25,2558,4
17:36:28,1989,1
17:36:29,1593,3
17:36:31,1651,3
17:36:34,4398,4
17:36:42,1434,1
17:36:43,1750,2
17:36:49,1425,1
17:36:54,4423,1
17:36:56,1720,1
17:36:57,4435,2
17:37:10,1547,1
17:37:11,1676,2
17:37:14,2237,1
17:37:21,1769,2
17:37:22,3896,2
17:37:29,4286,1
17:37:34,2837,2
17:37:36,1780,4
17:37:39,3092,1
17:37:52,1421,2
17:37:59,2675,1
17:37:59,4471,2
17:38:00,1543,1
17:38:01,1826,2
17:38:05,4446,1
17:38:06,1421,2
17:38:08,2776,2
17:38:09,3939,2
17:38:26,1453,1
17:38:27,4393,1
17:38:27,1748,1
17:38:34,1468,1
17:38:36,4014,1
17:38:41,1543,2
17:38:41,1432,2
17:38:43,3065,1
17:38:46,4520,2
17:38:51,1421,3
17:38:54,1545,4
17:38:56,1459,2
17:39:01,2641,1
17:39:09,4584,1
17:39:20,3493,1
17:39:21,2628,1
17:39:24,1430,1
17:39:48,2371,2
17:39:52,3927,1
17:39:53,1437,2
17:39:55,1430,2
17:39:55,1432,2
17:39:55,1427,2
17:39:59,4498,2
17:40:10,2251,4
17:40:16,4553,1
17:40:21,3200,1
17:40:26,1646,2
17:40:37,1568,1
17:40:37,1429,1
17:40:38,1432,1
17:40:39,3126,3
17:40:45,1653,4
17:40:48,2128,2
17:40:49,4080,1
17:40:52,4413,3
17:40:54,1425,2
17:40:55,1422,1
17:41:01,3985,2
17:41:09,1560,1
17:41:10,1540,1
17:41:19,4558,1
17:41:40,1652,2
17:41:40,1423,1
17:41:43,1651,2
17:41:47,4023,1
17:41:52,1424,1
17:41:53,2039,1
17:41:56,2444,1
17:42:10,4421,1
17:42:11,2978,1
17:42:11,4585,2
17:42:12,1662,1
17:42:14,1561,2
17:42:21,1562,2
17:42:30,1562,1
17:42:34,4547,1
17:42:38,4569,2
17:42:43,2183,4
17:42:46,4009,4
17:42:55,2549,1
17:42:56,1440,1
17:42:58,2359,1
17:43:03,1426,1
17:43:08,3567,4
17:43:12,1657,1
17:43:13,4191,2
17:43:20,1431,2
17:43:20,2588,1
17:43:34,1424,1
17:43:38,1540,2
17:43:38,1655,1
17:43:38,1928,3
17:43:40,3396,3
17:43:41,1438,2
17:43:46,1828,3
17:43:48,1545,1
17:43:50,1443,1
17:43:50,4556,1
17:43:57,3904,1
17:44:06,4206,2
17:44:08,3568,1
17:44:17,1565,1
17:44:25,4577,1
17:44:29,4395,1
17:44:36,3973,4
17:44:39,1547,1
17:44:40,1532,2
17:44:44,3865,1
17:44:50,1428,1
17:44:52,4230,2
17:44:56,4227,4
17:44:57,4420,2
17:45:03,4580,2
17:45:14,1542,2
17:45:17,1536,1
17:45:26,4516,2
17:45:27,1428,1
17:45:29,4566,1
17:45:35,4415,1
17:45:35,4434,1
17:45:40,4327,1
17:45:41,4434,1
17:45:47,3391,4
17:46:00,4509,2
17:46:03,4427,1
17:46:06,1567,2
17:46:06,1609,1
17:46:16,1646,1
17:46:19,1427,1
17:46:23,1750,1
17:46:23,4423,1
17:46:29,2304,1
17:46:33,4543,1
17:46:33,1420,1
17:46:39,1540,1
17:46:40,1939,1
17:46:40,1418,1
17:46:41,1546,2
17:46:41,3305,1
17:46:44,4535,1
17:46:47,4577,1
17:46:47,4268,1
17:46:47,1436,2
17:46:47,1796,2
17:46:50,1553,2
17:46:52,4549,1
17:46:53,4437,1
17:46:57,1675,1
17:47:01,1765,3
17:47:03,4256,4
17:47:07,4436,1
17:47:11,1426,2
17:47:12,4244,2
17:47:16,4440,4
17:47:17,1426,1
17:47:19,4482,4
17:47:20,4505,4
17:47:21,2267,1
17:47:22,4549,1
17:47:26,1446,1
17:47:49,4559,1
17:47:54,1764,3
17:47:54,4553,1
17:48:00,1688,3
17:48:09,3902,1
17:48:12,4439,1
17:48:12,4410,1
17:48:20,4602,4
17:48:22,2991,1
17:48:35,3062,1
17:48:37,4573,1
17:48:38,3715,1
17:48:38,4438,1
17:48:45,1644,2
17:48:46,3953,1
17:48:46,3330,2
17:48:49,4547,1
17:48:51,3017,2
17:48:52,3283,1
17:49:12,1564,1
17:49:13,1570,1
17:49:19,4434,4
17:49:22,1585,1
17:49:22,1665,1
17:49:22,1533,2
17:49:23,4471,1
17:49:24,1417,1
17:49:33,1423,1
17:49:36,1930,1
17:49:41,3804,2
17:49:52,1847,1
17:49:53,1554,1
17:50:01,4458,1
17:50:02,1572,2
17:50:06,1541,2
17:50:08,1818,4
17:50:12,4582,1
17:50:14,1431,1
17:50:27,4572,2
17:50:27,1423,1
17:50:28,4199,1
17:50:29,1630,1
17:50:37,4414,3
17:50:40,1420,1
17:50:40,3841,4
17:50:47,4295,1
17:50:58,4536,2
17:50:59,4552,1
17:51:01,1968,1
17:51:19,1532,1
17:51:23,4278,1
17:51:23,4564,3
17:51:25,1422,2
17:51:31,1683,2
17:51:34,3544,1
17:51:34,1417,1
17:51:35,1413,1
17:51:37,2235,1
17:51:41,1558,1
17:51:44,1415,2
17:51:45,3123,1
17:51:54,2348,1
17:52:02,2470,2
17:52:05,4529,1
17:52:08,4546,2
17:52:08,2349,4
17:52:13,3993,2
17:52:29,4396,4
17:52:31,4445,4
17:52:43,3782,2
17:52:48,2636,1
17:52:48,2852,2
17:52:53,1659,1
17:52:56,3295,1
17:53:00,2004,2
17:53:01,3031,3
17:53:02,1914,2
17:53:11,3570,1
17:53:15,3740,2
17:53:17,1558,1
17:53:19,1425,1
17:53:27,1552,1
17:53:31,1597,4
17:53:35,3177,1
17:53:41,4432,1
17:53:44,4551,1
17:53:45,1740,1
17:53:46,4402,4
17:53:47,4536,1
17:53:48,2988,1
17:53:51,4067,1
17:53:54,1423,1
17:53:56,3968,1
17:54:04,1419,2
17:54:07,3422,3
17:54:09,1644,1
17:54:09,1646,1
17:54:15,1646,2
17:54:20,4411,2
17:54:22,4544,1
17:54:37,1419,1
17:54:39,1565,1
17:54:44,1582,2
17:54:44,1892,1
17:54:46,2356,4
17:54:57,1535,1
17:54:59,1416,1
17:55:00,1646,1
17:55:01,1529,1
17:55:05,1918,3
17:55:07,1539,2
17:55:08,4410,4
17:55:08,1543,1
17:55:08,1645,1
17:55:13,1415,1
17:55:35,1655,1
17:55:36,1421,1
17:55:38,2315,2
17:55:42,1654,1
17:55:51,2769,2
17:56:07,1812,2
17:56:10,2547,2
17:56:10,1895,1
17:56:12,1687,4
17:56:14,1562,1
17:56:14,4577,1
17:56:18,1420,1
17:56:20,1617,4
17:56:26,4583,1
17:56:26,1425,1
17:56:31,2579,2
17:56:35,4362,3
17:56:44,1621,1
17:56:47,3938,2
17:56:49,1416,1
17:56:50,4163,1
17:56:54,3974,1
17:56:54,4601,2
17:56:56,1421,1
17:57:03,4422,1
17:57:11,4259,1
17:57:11,3341,4
17:57:16,3200,1
17:57:19,2186,1
17:57:24,2340,1
17:57:28,4424,1
17:57:35,4372,1
17:57:36,4467,1
17:57:38,1430,1
17:57:44,3977,1
17:57:44,3963,1
17:57:48,4559,1
17:57:57,1417,1
17:58:00,3350,3
17:58:09,1687,4
17:58:17,1418,1
17:58:19,4566,1
17:58:27,3895,2
17:58:27,1412,1
17:58:35,4581,2
17:58:40,4575,1
17:58:44,2958,2
17:58:45,2204,1
17:58:55,4141,1
17:58:56,4571,1
17:58:59,1531,2
17:59:02,1529,1
17:59:11,1408,1
17:59:13,1856,1
17:59:15,1673,2
17:59:18,2885,4
17:59:20,4424,4
17:59:25,4546,3
17:59:28,4455,2
17:59:31,1689,1
17:59:31,2077,3
17:59:32,1432,1
17:59:32,3725,1
17:59:36,4415,3
17:59:37,1413,2
17:59:41,4218,3
17:59:41,4413,3
17:59:45,1639,1
18:06:04,4548,1
18:06:08,3897,3
18:06:09,2912,1
18:06:10,4322,4
18:06:18,1665,2
18:06:18,1542,2
18:06:20,1634,1
18:06:33,2937,3
18:06:34,1502,1
18:06:34,2487,4
18:06:34,1532,1
18:06:36,1409,1
18:06:40,4523,1
18:06:49,1533,1
18:06:57,4423,1
18:07:02,3343,4
18:07:07,4272,1
18:07:10,1418,1
18:07:12,1539,1
18:07:15,4553,1
18:07:17,4553,2
18:07:21,1893,2
18:07:23,4535,1
18:07:28,1554,1
18:07:30,4485,2
18:07:32,1474,1
18:07:35,3268,3
18:07:35,1537,1
18:07:37,1416,2
18:07:45,1530,2
18:07:50,3965,4
18:07:52,1535,2
18:07:53,3755,4
18:07:55,2336,4
18:07:58,2852,2
18:07:59,3884,1
18:08:05,4446,1
18:08:07,3901,1
18:08:07,1408,2
18:08:10,4567,2
18:08:12,1543,4
18:08:12,1968,2
18:08:14,2239,1
18:08:19,1426,1
18:08:19,2348,2
18:08:21,4390,1
18:08:23,1537,1
18:08:24,1774,1
18:08:24,1531,3
18:08:31,1406,2
18:08:34,1614,4
18:08:36,1549,1
18:08:42,4156,1
18:08:48,4582,1
18:08:50,2802,4
18:08:51,1410,1
18:08:56,1670,1
18:09:01,4409,2
18:09:13,3105,2
18:09:15,2338,4
18:09:20,4410,1
18:09:26,1413,1
18:09:31,1408,2
18:09:33,3637,1
18:09:43,1552,3
18:09:44,1527,1
18:09:47,1639,1
18:09:52,1518,1
18:09:55,2506,2
18:09:57,4526,1
18:10:02,1536,3
18:10:03,1792,1
18:10:07,4554,1
18:10:09,1653,1
18:10:09,1544,1
18:10:11,1419,3
18:10:12,1527,1
18:10:22,2709,1
18:10:29,1527,1
18:10:34,1817,1
18:10:34,4488,2
18:10:38,4409,1
18:10:43,1422,1
18:10:52,4057,1
18:10:54,2890,1
18:10:57,3948,1
18:10:58,3187,1
18:11:13,1409,1
18:11:14,1772,4
18:11:15,1533,4
18:11:21,1412,1
18:11:21,1649,4
18:11:22,4387,1
18:11:28,3444,4
18:11:31,4558,1
18:11:31,1579,2
18:11:45,4052,3
18:11:45,2273,1
18:11:46,4045,1
18:11:52,1414,1
18:11:54,4588,1
18:11:57,1410,1
18:11:58,4308,1
18:12:13,1703,1
18:12:20,3896,1
18:12:23,4266,1
18:12:26,1543,1
18:12:34,4411,2
18:12:35,4556,1
18:12:39,1418,1
18:12:50,4558,2
18:12:51,3925,1
18:12:58,2827,3
18:13:01,1650,3
18:13:02,1431,1
18:13:03,1537,3
18:13:10,1547,1
18:13:12,4451,1
18:13:15,1737,1
18:13:15,4269,1
18:13:20,1419,2
18:13:22,1411,1
18:13:24,2250,2
18:13:26,4559,1
18:13:26,1527,1
18:13:42,4133,1
18:13:45,1916,2
18:13:55,4404,2
18:14:09,4540,2
18:14:09,1557,1
18:14:11,4132,1
18:14:12,3068,2
18:14:25,2515,3
18:14:35,4568,1
18:14:38,3284,1
18:14:48,3533,4
18:14:50,4535,1
18:14:51,4445,1
18:14:56,1406,2
18:14:59,4405,2
18:15:07,1423,1
18:15:08,2569,1
18:15:11,1414,2
18:15:13,1427,1
18:15:15,4448,3
18:15:15,1425,1
18:15:15,1632,1
18:15:16,4448,4
18:15:16,1410,2
18:15:17,1530,1
18:15:20,2462,2
18:15:21,1640,1
18:15:21,1651,3
18:15:27,4569,1
18:15:28,3801,2
18:15:29,4226,1
18:15:29,1682,2
18:15:35,1638,2
18:15:35,3166,1
18:15:38,1600,1
18:15:39,4546,1
18:15:41,1551,2
18:15:43,1452,1
18:15:47,1555,2
18:15:48,1429,1
18:15:49,4339,1
18:15:54,1674,2
18:15:59,1409,3
18:16:02,1550,2
18:16:03,3451,1
18:16:03,1646,3
18:16:05,2113,2
18:16:10,4430,1
18:16:13,1712,2
18:16:26,1655,1
18:16:29,2316,1
18:16:29,1441,1
18:16:32,4414,1
18:16:32,2593,1
18:16:36,3245,4
18:16:40,1978,2
18:16:41,1528,1
18:16:41,1978,1
18:16:48,1656,1
18:16:49,2547,3
18:16:54,4560,1
18:16:54,1528,2
18:16:55,4122,2
18:16:56,1405,1
18:16:59,1818,1
18:17:00,3036,4
18:17:00,2976,2
18:17:03,4594,2
18:17:04,3124,1
18:17:17,4562,1
18:17:20,1668,2
18:17:21,2851,1
18:17:21,1412,1
18:17:30,2705,1
18:17:32,2484,1
18:17:38,1563,2
18:17:42,4491,1
18:17:42,4539,1
18:17:44,1431,1
18:17:48,4434,1
18:17:49,4573,2
18:18:17,4548,1
18:18:21,3878,1
18:18:33,4423,3
18:18:34,4490,1
18:18:34,1527,2
18:18:39,2880,4
18:18:39,1568,2
18:18:41,4517,2
18:18:41,4550,1
18:18:43,1423,1
18:18:45,2167,1
18:18:53,3999,4
18:18:54,4177,1
18:18:54,1428,1
